"pais","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Frágiles y situaciones de conflicto afectados","3.144412818784","1.818369226146","2.2786587948608","-1.4122460000717","8.6259518427224","3.3227176303522","3.3183491958547","3.5457445472764","2.5721772323387","0.56026497610004","4.419657141554","-2.3461371794819","3.0365109245623","1.0121821473146","-0.23960046906052","-1.1702689536069","-0.096240431857595","0.28640522176534","0.49291037075969","0.26680024129593","-8.4527022195969","2.269512206824"
"Finlandia","5.5539978528423","2.3766548701179","1.460928622429","1.7608385701202","3.6905877973641","2.4286892269546","3.6289413484711","4.8523132761993","0.31588637675408","-8.513028487183","2.7149667345068","2.0733963145334","-1.8655911743635","-1.3572156110908","-0.77610838314614","0.21302941966526","2.5163798952421","2.9505313728247","1.0056541702975","1.1132690920644","-2.4951229675847","2.6252285750139"
"Fiji","-2.77296232923","0.93177164714069","2.15924542602","0.0097755848323686","4.2808898486253","-0.24712329109444","0.91133081118917","-1.6928105829443","0.34743541450651","-1.8949802465833","2.5240496436245","2.3449109769048","1.1103281733252","4.4597294813678","5.3604865272305","4.3143469773691","2.3150250039252","5.2790799363357","3.8149493662317","-0.52302625410968","-17.216260550572","-5.3118753826812"
"Francia","3.2123848475593","1.242527289797","0.40118912858829","0.10940297857096","2.0766249081924","0.90368038672067","1.7410852575449","1.7952363671342","-0.30248382644936","-3.3703972834489","1.4482452622969","1.7006104017591","-0.17116133611138","0.058149505046217","0.48456444827045","0.75402435232752","0.82905666451674","1.9949984473344","1.5005391232741","1.4958989875605","-7.7910085087493","6.1317613159777"
"Islas Feroe","","","","","","","","","","-4.3385706429123","-0.53791746268986","3.7596346014957","7.0033850789852","5.796209844052","5.3304556754976","0.25033156489643","0.067786058828773","2.0099172918817","1.2698629137281","2.9236608362308","-3.3002142419317","4.8077517232226"
"Micronesia (Estados Federados de)","4.6743663841386","1.9494828047519","0.50749424459744","1.7420000056504","-2.7609658417498","2.4999242204513","0.49779898412865","-1.1469988141926","-1.6651366095294","1.8765923156021","2.5255221377722","2.9025960561781","-2.179628787062","-4.014111422873","-2.6776489389543","4.2032511890654","0.060866513467289","0.3619781855366","-0.44983728330736","3.6611159066918","-2.5965621472395","1.8686018863088"
"Gabón","-4.3626869552356","-0.49555456876237","-2.8590561853707","-0.47516487464758","-2.0610504670055","-0.2275344135594","-5.6644854391024","2.7767833135993","-6.3424120833499","-3.1132399876012","3.487294146109","3.3823608481052","1.5718549447385","2.0000392450823","0.88727310802663","0.72123263926697","-0.73165062604306","-2.0628167540462","-1.5448721836271","1.5682109195985","-3.9695586342607","-0.63865287288711"
"Reino Unido","3.946660415133","2.184596710406","1.3619732399821","2.6673961662179","1.845402664985","2.0358420977384","1.6364455869847","1.8243644619553","-1.0079010322068","-5.3337193941918","1.4403841580653","0.35772663576232","0.80951184177292","1.1128556432921","2.4385744049514","1.4134986825555","1.1515493298711","1.9600209935701","0.79121473501307","1.0698333486748","-10.687168020963","8.7639858225688"
"Georgia","3.8401802432705","6.4457852929092","6.424652843515","11.809610686788","6.4498499387719","10.289578521487","10.045296671285","13.164350952042","2.7332346709434","-2.7911810481928","7.0242836689767","8.8036288733672","7.3667521546395","5.4497826554842","4.0416275231451","3.1883929486294","3.3883532831674","5.1458267756274","6.1034474508736","5.5616716587316","-6.3547871520647","11.065078006783"
"Ghana","1.1229323444513","1.2703034193448","1.6670509748145","2.3828249421414","2.81890927634","3.120307425254","3.6285779703364","1.6632125308518","6.3779127800253","2.2195680232637","5.2672380289449","11.300072694387","6.6363517017998","4.7127722259677","0.40940094711712","-0.265332917264","0.98323157468114","5.7390781129654","3.9695473801072","4.3059777500875","-1.5416365263868","2.9878364124267"
"Gibraltar","","","","","","","","","","","","","","","","","","","","","",""
"Guinea","0.51040891576694","2.3236054190646","3.5453805669663","-0.99588550497165","0.18408618224355","0.97932874015643","-0.87646872922193","4.3956432323826","1.6552454050455","-3.5058243174241","2.2681782888466","3.0340842169908","3.3531803617826","1.4377552665917","1.1535395030138","1.212553188222","7.9877638053801","7.5084056463534","3.6978065258631","2.9704508964566","2.3172410111163","1.3911415514146"
"Gambia","2.4881027938052","2.8028857700793","-5.9686455082314","3.8654393462896","3.9977744117678","-5.1830780105759","-3.5149243064189","-0.085561125552076","3.0073688640315","3.3957012643169","2.6743532758879","-10.932076442547","2.034710374021","-0.21868797764616","-4.2966751019525","1.0970504894107","-0.87547340673599","2.0063076751333","4.4394942942528","3.5137937176061","-1.953083669058","2.6276356500392"
"Guinea-Bissau","-0.90185150233559","2.5749641452417","1.37249458867","-2.5577528850457","-1.1832121357246","4.033933661504","0.17057708423143","-0.019490528376949","1.8659393793687","-0.15249761194339","2.90839072287","5.2773457442193","-4.3117099161257","0.5170159626194","-1.6738705068359","3.4281111547809","2.6871797591976","2.2652384620415","1.3288509418936","2.0869658157017","-0.7844987270739","4.0820196905308"
"Guinea Ecuatorial","13.045334473176","55.590330375285","13.942876931264","8.8228836610464","31.874282387219","11.568141224778","2.8643594254522","10.009444444067","12.334373497599","-3.3869376907534","-13.154428259576","1.8645931873227","3.8621601214296","-8.0100539545819","-3.557707296749","-12.604685042125","-12.202835436377","-9.0336974373561","-9.4448452585323","-8.5820570003232","-7.3572284174536","-1.5103813700538"
"Grecia","3.4955633741125","3.5916527118378","3.5426227057315","5.5423612445064","4.8013786610728","0.30456811275457","5.3356016908806","3.0109840216769","-0.59938979015433","-4.5521170759745","-5.5995501914707","-10.016281205198","-6.5829044494729","-1.8065513734133","1.1472119568182","0.46365278627019","-0.07242458413873","1.2922902902688","1.8749031634614","1.9868657665384","-9.1216270466723","9.7067696926623"
"Granada","4.293373585877","-2.4813929474382","3.1553894215575","8.9515845906301","-1.3514349261393","12.517958905953","-4.6302385865524","5.4234018684418","0.27173491498615","-7.2490587948665","-1.2003507094173","-0.0059693789739157","-2.0024819875579","1.4470090497318","6.4076618735511","5.5434179281375","2.8869686300227","3.6138484247155","3.5759757533799","-0.050317482799628","-14.411486943499","3.8918835796144"
"Groenlandia","6.9110246453717","0.99946355707839","-1.4242583592009","4.1430539633647","6.6323237112164","4.9432360441521","5.8550302810627","2.7487810793659","6.5939787486472","0.87490657070013","0.69531455570224","-0.47028363507526","1.5369769446428","-0.72686164314048","5.0919273331365","-2.2149188822392","4.5478085806606","0.077664773967427","0.89068474112419","2.4627315943322","-0.06478428106665","0.77886951371549"
"Guatemala","1.117529132418","-0.096568126226572","1.4803885196943","0.34800785939856","0.96836311315947","1.1529340923908","3.2382193705692","4.2571489299359","1.3216597834975","-1.3954706558224","1.0118948603419","2.285795169979","1.1605088896819","1.8886425805382","2.6539119093622","2.3462951462234","0.9893657493965","1.4156488412032","1.7651363990562","2.4074147220957","-3.273321967788","6.4154055518626"
"Guam","","","","0.37178409109708","6.0918501799081","3.3738031416602","-3.7958610329269","0.66342000128749","2.058126100917","0.52717349228291","2.0617082779392","-0.37183642036973","1.6777863303788","1.2874305754452","1.4959532542553","0.56458736787397","-0.037011602485535","0.73452166180159","-0.87056325402955","2.5564341006669","-10.839811715211","1.2783867782673"
"Guyana","-1.4985586626454","2.1774856509359","1.0642584261771","-0.66345084803456","1.5817835940801","-1.8586787549355","5.31564583896","7.4527954333797","2.0751354960645","4.0103654327794","4.6015377876125","5.719525982774","5.3136884449974","3.1743781661838","1.1862626654578","0.16518513687936","3.2527859261247","3.1684214177762","1.4809865147134","3.6066603662623","43.758799209972","18.908981748635"
"Ingreso alto","3.7576995585574","1.1045041542881","1.142489161869","1.8147091426591","2.9950307417614","2.4306471294101","2.5830082384501","2.1489104148619","-0.051771336845974","-4.0103454035572","2.4747582699194","1.6256965399638","0.95259483372203","1.0589635890787","1.5956085660209","1.7914732399577","1.2959194982299","1.9993985659227","1.9242432131649","1.4633593015311","-4.2440702517703","5.6591441097963"
"Hong Kong, Región Administrativa Especial","6.7184577509643","-0.17757296022035","1.2075018007074","3.2599203892936","7.8556230169236","6.9200026676106","6.3474227201315","5.5535299507678","1.5188365036088","-2.6689210557861","5.9863838687771","4.1121546246079","0.58375940171098","2.6879233920466","2.0431302651488","1.5200144270579","1.5445273515762","3.001460676171","2.0271833238081","-2.3966656291792","-6.2087346383619","7.4294616694256"
"Honduras","4.4004123234853","0.0020399276373269","1.0636806695926","1.9054034348957","3.6205107315423","3.5102174626896","4.0825228458826","3.7862042334413","1.9503936323637","-4.5006219212216","1.5999032810228","1.7695630867694","2.1169869987971","0.86103261067684","1.1704306794546","1.978132090135","2.0668393461453","3.0345808354045","2.0846185878895","0.85032238272929","-10.430507108903","10.850446301704"
"Países pobres muy endeudados (PPME)","0.16159113633603","0.88688737260927","0.82473202690451","0.8445136680193","2.699903873766","2.6085954586005","2.8601238764805","2.5627021582134","2.7294257835693","0.8240606946041","3.171638074599","1.5686660466732","1.0808378605718","2.701921504963","2.8505113397562","1.8593621508098","1.4804093845672","2.0003173079989","1.2716011728211","1.5404840705696","-2.5105561666784","1.4013605880162"
"Croacia","3.9768968068425","7.1659372823121","5.7582981448945","5.5695737163923","4.1508819327956","4.1733014093748","5.0521209649887","5.0979860248408","2.0316418747519","-7.1176193544477","-1.0005668419431","0.28741257283646","-1.9991669626895","-0.028796705677806","0.065096665378491","3.3977279978559","4.3755999592867","4.6132913814773","3.907642872311","4.0175582551468","-8.1232796775468","17.957364489295"
"Haití","-0.95525358143797","-2.1165795502701","-0.6960643181025","1.7111455439079","-2.9613021497809","1.3707512067645","0.073155358262113","2.9889376903291","1.0024555897758","4.1993889151917","-6.7274022333787","3.9217079120038","-1.0309512314623","2.7726320756367","1.3914579446167","-0.049590681656042","0.38616115938075","1.0977328615668","0.29335384325088","-3.0265093153273","-4.5571854366933","-3.0058032914014"
"Hungría","4.7509478231251","4.3130863272814","5.0399638444627","4.3727803620744","5.2373999085732","4.5019032562722","4.1080541292659","0.43283801137444","1.1809531991479","-6.4530669571777","1.3049587567784","2.155897137145","-0.73892591765753","2.0832407689698","4.5133677678145","3.9542826126543","2.5030533615264","4.5495632982893","5.4960187918656","4.9116935252599","-4.2814073513247","7.5051051620177"
"Sólo BIRF","4.6173224992403","2.4116640880002","3.3935265031588","4.7769504686686","6.466178543506","6.0408384262499","7.1854468492218","7.8782386852105","4.8501699031342","1.7550827087961","6.7507503251883","5.2999837473163","4.3290119470711","4.0904746235194","3.6869770771424","3.3480225393078","3.5467317935711","4.2593085696194","4.0290727219599","3.1557603699083","-2.0949424636961","7.0163483937559"
"BIRF y la AIF","4.1715952378544","2.1568627090329","3.1583359770429","4.3761406473924","6.0769152527942","5.6476433073561","6.674212478019","7.2916231299995","4.4603242366413","1.6220763348328","6.268579771583","4.7851300696469","3.8661978340107","3.8182620124876","3.4695481523899","2.9882006285002","3.1375768010713","3.8286170624966","3.6244029092012","2.7669838063003","-2.4482813414872","6.3002757622498"
"total de la AIF","1.4229067689472","1.5059852423944","2.8712636064597","2.3756222217091","4.1773561900927","3.7178993967289","3.6022262915072","3.4623984107618","2.6416782623125","2.6843406030544","3.7139679754346","1.7568634414715","1.0966027949987","3.0093765330894","3.2846603739651","1.254223156961","1.0518545903139","1.6991336793522","2.0563689855785","1.6314502836137","-2.999966498194","2.1201236496606"
"mezcla de la AIF","1.0181710977485","1.5612121810425","4.3551300167567","2.5841121947968","5.0577717187318","3.7565993195236","3.4138104965498","3.1376026619031","1.6814554104756","3.4228951718535","3.2982750317794","2.0697259226569","2.0810275955382","3.3153342178366","3.4739189289713","1.7209954608812","0.15523699558706","0.56951639822292","1.7763107974325","0.7063172153172","-3.4441961254779","2.9793134325893"
"Indonesia","3.4127142037196","2.1922469753592","3.0739671721592","3.3876998366458","3.7020703274401","4.368418666539","4.1390354405823","4.9590484184263","4.6421735978063","3.30690394106","4.9027285787371","4.8449057005571","4.706702920232","4.2847784567687","3.7961407677959","3.7177454690883","3.9266980907365","4.0176256075747","4.1629842912561","4.039135656568","-2.885094093423","2.9849400734317"
"Sólo AIF","1.6896704190316","1.3450377050813","1.4979833200468","2.2210999600308","3.3389299967669","3.687133808905","3.7989850161078","3.7653204977954","3.5199317481973","1.947706723399","4.0317308357142","1.42596654807","0.18480048439086","2.7347076579938","3.134125273013","0.87232792559251","2.0222989081713","2.8630160249056","2.3940807151924","2.5535659303972","-2.53983508621","1.4198548880896"
"Isla de Man","4.0541610056395","4.2466390062587","5.1198769430379","4.9718109794668","4.2132140514331","4.9158754358763","6.6086079393219","6.3441432607086","3.7524553479534","0.96959201939228","2.2738329594241","1.368772355667","7.3191579981462","4.3819692421271","5.4659426166833","-0.024795387361678","7.1355772274839","2.677803975658","1.9754783694668","0.06615360236151","-8.9593864650269","3.5704261703962"
"India","1.9659524371446","2.9453193607276","1.9759079837678","6.0165205644018","6.1326061667966","6.2060110321704","6.4260447132977","6.0936257814303","1.6307805891778","6.3717093884168","7.0131745810018","3.8180743120835","4.0608223843657","5.0146118643842","6.0861802272023","6.7210676306221","6.980989701321","5.5683335135788","5.302408678573","2.8118731022566","-6.6734705465819","8.8186058430889"
"No clasificado","","","","","","","","","","","","","","","","","","","","","",""
"Irlanda","7.9548064839647","3.642469996661","4.1297554813123","1.3493871300482","4.8534575774533","3.4609405935786","2.195189690274","2.3092310460373","-6.4116459699088","-6.0548119662865","1.1304241269158","0.84005622017716","-0.55199098745339","0.64327334290368","8.0363578858595","23.304693444523","0.62325210061478","8.1276687617229","7.1347733970954","3.8674506386319","5.5256123481866","14.03228635344"
"Irán, República Islámica del","4.118203285207","0.65611971783126","7.0317601516728","7.6359819338177","2.6642755800205","1.5417100369262","3.3893991656153","6.5949529062071","-1.1150789816934","-0.3574846054665","4.3224715203409","1.342708536713","-4.9689094775275","-2.9459223105308","3.0117642873375","-3.6294171637144","6.8356753527768","1.3007050040448","-3.1134917094468","-4.1305787949116","2.4708922674299","3.9655686905624"
"Iraq","13.085222922132","-1.4275835096242","-11.099437202415","-38.561719962446","49.03163745601","-1.3030741723903","4.8900206870417","2.755518603644","6.1630878154012","-0.27495924420371","3.0815425516358","3.8489296432056","8.9355065000187","2.7225801557529","-3.2514207204341","1.9179120886579","11.023016189818","-4.1074639699945","0.18236780347469","3.0441747729669","-14.090234646768","-0.77486184874964"
"Islandia","3.5573910444045","2.6400002101269","-0.3340775041943","1.437796189914","6.8601056849332","4.4578288512998","3.8503486924543","5.7452812878248","0.32640009963762","-7.9783624054085","-2.6928477076311","1.5351471992778","0.52730443347106","3.5681757824761","0.56220938869697","3.3541453332836","4.8382992142756","1.7794101347671","2.1173732395769","-0.3542333927461","-8.4386980111306","3.4390467577238"
"Israel","5.8377943348027","-2.0032659921415","-2.1058551833788","-0.42034647684952","2.9485462977587","2.3143861844074","3.7325725824622","4.1665824380624","1.433022937666","-1.4996058655965","3.7557370227461","3.6282031289701","0.71110577340492","2.485120082755","1.9433770941731","0.47526915459026","2.49264371119","2.2744297795988","2.0844706288364","2.1866735728394","-3.5730374194561","6.8005156390918"
"Italia","3.7399465330194","1.8941239948128","0.10475951355986","-0.30550878946332","0.76931766335193","0.32365624440696","1.485157359577","0.97592213296338","-1.6159406274293","-5.7115083827666","1.4009153429996","0.53428743958482","-3.2420601199511","-2.972403799997","-0.91781387975335","0.87547740178613","1.4656904443408","1.8203338519223","1.1178166197924","1.6485033934783","-8.5297282762296","8.8701296588318"
"Jamaica","0.26336085382724","0.8353879617211","1.5009216854166","3.166448471205","0.82939604901829","0.40988244542508","2.4095467013214","0.99783375526074","-1.1831202233602","-4.7327833535492","-1.8714826826705","1.2757294821","-1.1051269957288","0.035165568855348","0.2770890534221","0.56387601994953","1.0768154281333","0.79281827689439","1.7645830243042","0.82280159146642","-10.133126744459","4.3329012895746"
"Jordania","2.0726471111671","3.085660646466","3.533557052917","1.8340058901812","5.8923712839545","5.3639387389327","1.029509647189","1.5268214494691","4.6434268691283","2.7372096544037","0.089336918225442","0.15469804197788","0.98232409572489","-3.8301792727912","-8.1174794882974","-6.5310071804693","-2.8207452869668","-0.041500684924813","-0.46313617388726","-0.52007110241144","-3.1844341917813","1.6142215428804"
"Japón","2.5928910865081","0.1445116900849","-0.19039201361298","1.3180919624153","2.1517233291861","1.7943398006039","1.308127183009","1.3674223260379","-1.2721099488706","-5.6814523403118","4.0792230484327","0.20925180281964","1.536786658846","2.1523710656464","0.4293811225204","1.6684651171174","0.80536282461617","1.7586118016144","0.77116847143235","-0.26217082858906","-3.8647096696324","3.0321308280439"
"Kazajstán","10.130116493922","13.693193145579","9.7954702442045","8.9329228438851","8.8410193749892","8.7291999499302","9.5353279198541","7.6614431350314","1.3832363164047","-0.78644220441963","5.794225114195","5.8735076629212","3.3340560657964","4.4851170323031","2.6767209296088","-0.26826711706138","-0.32751463428423","2.6934321363007","2.7405363730067","3.1610115408646","-3.7579834505013","1.9321388102673"
"Kenya","-2.2908937140501","0.6837185998811","-2.4575385708336","-0.077112602602895","2.0086928804449","2.8007234201364","3.3518897737923","3.7282567431863","-2.7094494044011","0.29317394668173","5.0563909001191","2.3664197348974","1.9604009872782","1.3262925065976","2.6381899295035","2.6833174251","1.9436681442028","1.6031466161957","3.5220844351558","3.0549578495192","-2.2569795027444","5.5204363042204"
"Kirguistán","4.1948241543786","4.3269964862336","-0.93086579917137","5.9140015981249","5.7394799112351","-1.2950748620897","2.0004263846099","7.5127434754873","7.3764404817943","1.6516513956234","-1.6517528700065","4.6747156171386","-1.738142583118","8.7357892712367","1.9579969759077","1.7588644068263","2.2318052703632","2.7340918898976","1.7132091165781","2.4393351978811","-8.8945468828451","2.4929222374361"
"Camboya","7.9983038166948","6.2257011005696","4.6819418405375","6.5888325764147","8.402156269202","11.281916783156","8.8709314662457","8.3079366094588","4.9386431206549","-1.4111807160916","4.4301492054347","5.5241752044689","5.7692860828858","5.8318605235264","5.6553768485071","5.5316846841046","5.5162062313953","5.6038754595049","6.1644759859862","5.8486196942539","-4.2136537553841","1.8329580171935"
"Kiribati","4.9319999832085","-4.9981476133844","-0.41654247391952","-3.597296537343","-2.532955889809","-0.89910089910092","3.9462246335541","1.1416664278485","-4.8214958908782","-1.4121674644713","-0.84949133132581","1.7675319697692","4.1968796885195","5.7689885514306","-0.18703316592331","9.796382015922","5.5903607051627","1.9554250116168","1.8182300990258","1.6648107174312","-2.3867982466545","6.6759155103735"
"Saint Kitts y Nevis","8.5033080488799","4.0518219181181","0.7585972965082","-4.2789209756042","3.6636833797488","9.3922908152984","2.8224935263718","0.29889680855921","10.846095776424","-3.6449384402174","-0.20295071300049","1.2364606889881","-0.83006052408527","5.6213017622487","7.316135221655","0.69202851520605","3.9370529333871","0.22723313900119","2.054782477804","2.9368746075284","-15.230082749045","0.55566181305804"
"Corea, República de","8.1526896595853","4.0510064029761","7.1043331095484","2.6140398272664","4.7812861532405","4.087645146619","4.712927654936","5.2663611457193","2.2337522597717","0.27526898032959","6.2740198886539","2.8914119943403","1.8655994959656","2.6961509612895","2.556219508835","2.2684294006858","2.5391447288435","2.8701969615115","2.4622462161331","1.8889146004307","-0.84621223779924","4.4391212931782"
"Kuwait","1.5847502057912","-2.6432652052489","0.2122091539766","14.303299855477","7.5796107845904","6.5554966157058","1.6916014574947","-0.069993092337","-3.0932247054018","-11.883218069405","-7.2731893773119","2.637949668934","-1.2525608488937","-5.8368859339131","-2.5733828742891","-3.1944129440564","-0.61681508563005","-6.486789108144","-2.1282781576277","-1.4472688575659","-3.5218553217871","4.3376243562723"
"América Latina y el Caribe (excluido altos ingresos)","2.108125676602","-1.2359757586147","-0.99536574528801","1.0767576992539","3.9465683771785","2.7082535729471","4.0013369817959","4.1224638465899","2.5838004555483","-3.4717291854035","5.5620202091925","3.2470929950322","1.2295597308735","1.6557859121888","0.22797704327098","-0.74543256636528","-1.5090282531848","0.94372632712263","0.46635605331413","-0.38507840818602","-7.3865762988389","6.0046181124567"
"República Democrática Popular Lao","4.0299603702474","4.0490696141433","4.2864605796713","4.5202204018292","4.8991547637915","5.5556992964583","6.9091674071789","5.9092356486568","6.1640347882197","5.8785488945952","6.9223993242259","6.4742431384748","6.4912814369499","6.5216466567447","6.153133052922","5.753411005029","5.4085864046275","5.2649284397736","4.646555618984","3.8924479033245","-0.97094143773695","1.0693803181078"
"Líbano","-0.31458722542284","2.2177244929473","2.0865721030046","1.8948044057135","5.047351579561","1.1764254508029","-0.10329400857236","7.2709609764452","7.3284140684366","8.8179006672128","7.0097827761686","-0.11745031863396","-0.075040322313356","-5.3231509386092","-7.2425909822286","-1.4938476112499","3.8314472238159","3.3700379527303","0.72715084189167","-4.1952255123583","-19.748428475045","-5.8323667767103"
"Liberia","23.930099968251","-0.062901593936417","1.086353995311","-30.701540264357","1.3948294090792","0.64390729271391","2.1317573441195","4.1879853451862","2.8657668658572","2.0329352441046","3.0675012738517","4.029352553862","4.239482810378","6.3410407454361","-1.350448269656","-2.0330298394359","-3.5164555097863","0.52136633195678","-0.76155482035151","-4.3434558864067","-4.9332022730839","2.8472821031486"
"Libia","1.7324745268255","-4.0181959269091","-3.3300603480232","10.216145074615","1.7999032677307","8.9882667721427","4.0867517798125","4.0728989895072","-2.2650126428747","-6.381578806022","2.8950385306668","-47.899986008209","96.956419899402","-19.578357208148","-24.463161470663","-2.3554369235898","-2.901590107862","30.4963013786","6.2828368956637","-7.3012371677891","-58.849774709914","150.43147128152"
"Santa Lucía","-0.73156895870923","-4.0660684827708","-0.33140223067026","3.4665456834346","6.4888924921503","-1.1009882211383","5.5037473562637","1.0554313212326","4.2906493972566","-3.4656815464575","-0.40190606344062","3.5936330908688","-0.67363177342612","-2.4860490388256","1.0409585846688","-0.36470030142583","2.9647021455596","2.9419823242793","2.4674538576198","-1.0405897340732","-24.77986835977","11.971279751685"
"América Latina y el Caribe","2.1060019693555","-0.9541177550913","-0.89430143344474","1.1264332047654","4.1087556168415","2.6545728166224","3.8822106753032","3.9734382273233","2.4871887461938","-3.344258878756","5.2801555478274","3.2321972696232","1.4373894342572","1.66235882654","0.28131593055585","-0.61714260860245","-1.3315582525084","0.90472133326875","0.64574670999387","-0.16586599405288","-7.4010623712175","6.2705550775612"
"Países menos desarrollados: clasificación de las Naciones Unidas","1.86253379113","2.3989760295771","2.6116503942858","2.3150284965722","3.7897847870089","4.8298224035471","4.3167247373443","4.7947203322212","4.0203451459304","1.8448652201206","3.7419484044684","0.74436120489946","0.67166574021232","3.1645786221552","3.0841871649516","0.25229949453112","1.1922613424931","1.9652815590823","2.0839466560087","2.5304145222008","-2.4462377935972","0.3571654410421"
"Países de ingreso bajo","0.50161488185616","1.5830973581713","1.7701980161332","1.7433483011613","3.1374708421274","3.5572011593131","2.7975388302387","3.0176944876631","2.561565426656","1.2248756501098","3.9908733328801","-2.0158623387948","-5.8141735687632","0.71118561462707","1.8409752439742","-3.0411838976907","-0.62445316438388","0.309217781725","0.64265503279863","1.3593331803104","-2.4082004449387","-0.64064932655175"
"Liechtenstein","1.9356445643538","-1.7740625428054","-1.9254169161662","-2.8230114424336","2.1379548543502","3.910153266076","7.7543594691793","2.5587351601245","1.076320160857","-1.9166377811435","","","","","","","","","","","",""
"Sri Lanka","5.4018470916925","-2.2942349656135","2.9287013949036","4.883933209515","4.432015791582","5.2511722691603","6.6017255406385","5.6907613354755","4.8690084449285","2.5439162714146","7.0434944876444","7.6734935701703","7.8186009319533","3.4874171464482","5.8385576306299","3.731046584964","4.6182348507056","6.0581448214281","1.5396331343019","-0.82914671426838","-5.1292631207445","3.0927913492524"
"Países de ingreso mediano bajo","2.1496817343334","2.299808403548","2.5287987528166","3.987236165696","5.141468230288","4.8250870655823","5.131280406498","5.0962793632448","2.8653661959902","4.2163226877895","5.0865485978691","3.0159640176011","3.4657649652377","3.9805264798092","4.4304239909888","4.3183175907076","4.1093885632538","3.8971559407311","3.9164121712114","2.5968739465443","-4.9199792112208","5.2480157416624"
"Ingreso mediano y bajo","3.8922710537333","2.0441302381878","3.1563967881842","4.3092303917946","6.1047592550376","5.7891373051911","6.701211566729","7.3531099046317","4.4782201436658","2.5637090040552","6.682876225597","4.9131092274518","4.0097244905023","4.1498580685838","3.7351127258146","3.3513404865247","3.3977095730151","3.9752348481808","3.666263205191","2.8151577490498","-2.3362428215228","6.2790293779181"
"Lesotho","3.6475395789845","3.5179191220533","0.82160837949536","4.7960692599733","2.0840061666569","3.8826188074122","4.2640515516323","3.836762853769","4.9125517892772","-1.9494449506387","4.5630319424588","3.8498925288888","5.4521918661913","0.84912551664765","0.67642599774582","1.9909058863207","2.3837458289758","-4.3316464301411","-2.7087540744979","-2.6442329413857","-8.6245869645006","0.63149318564516"
"avanzada del dividendo demográfico","6.177275278083","4.4352623372869","5.2743815005813","6.1300036180279","7.49221700192","7.0543140509252","8.5853494642377","9.5103559161364","6.2322855801404","3.0368775550944","7.3762139573917","6.5128490691096","5.0513806290697","4.8430189006098","4.4910133694398","4.0286210637325","3.8262136970145","4.6409842550362","4.85241529254","4.1700495482587","-0.14137660479804","7.2205491617304"
"Lituania","4.4274758479205","7.407519796249","7.6118272562162","11.467717483924","7.7730012074888","9.5010441823051","9.142617036882","12.435250175484","3.6752409256627","-13.887753357124","3.8053155902889","8.4611090639129","5.2460024588916","4.6033277290029","4.4310876544639","2.9889129706145","3.8298412640854","5.7510465573538","4.9903538555411","4.943100001599","-0.051369084508593","6.0587708955275"
"Luxemburgo","5.5104093951584","1.8545746813749","2.1496098989169","1.3798933588559","2.7608881807073","0.92676576074713","4.3391083145198","6.4420313662557","-2.0664739017684","-5.0142630126207","1.8835473097916","-1.1767978668693","-0.76218340954868","0.81465230853767","0.2325644414982","-0.11547630553289","2.7397918015242","-1.1161129623962","-0.71432592215059","0.91546584590114","-2.5473461065411","5.5535021688899"
"Letonia","6.6993125562973","7.70556773424","8.3395752842192","9.4757409357289","9.4723365381119","11.923266020913","13.003648096169","10.842912495241","-2.2269657657242","-12.832803120928","-2.4461576826907","4.4584469147208","8.3782237971523","3.10637939631","2.8663625940761","4.7391826061125","3.3084343975577","4.2321161653691","4.8039139248438","1.28926269967","-2.8348528072272","7.6356041039266"
"Región Administrativa Especial de Macao, China","4.1850040421155","1.1953272849654","6.3570500923388","8.5347055659768","23.169590714149","5.1803691829553","10.397818125215","11.485146873614","0.71235155344418","-1.3334479352872","21.917391302179","18.697437885835","7.0372345637573","8.7728054068943","-3.7981387937618","-22.92684929078","-2.4935243967453","7.8092554259626","4.3813272888438","-4.4225374207095","-55.188681181834","21.678054281121"
"Isla de San Martín (parte francesa)","","","","","","","","","","","","","","","","1.6950599657338","5.630404182586","-7.1599058673751","-6.2497881927098","8.8505215156547","-10.97326127896","6.8864933423369"
"Marruecos","1.1924509405026","6.2870090109633","2.3798601962809","4.8490339621995","3.242485234128","1.8077511686965","6.3544106842771","2.0846446310244","4.3081123362326","2.3939134130265","2.1227068099384","4.0847612955032","1.6440066547938","2.6996346357549","1.3576132027367","3.0224298760333","-0.72200265063663","3.792277023653","1.8994458957933","1.8026571820882","-8.1639652855106","6.8807313338151"
"Mónaco","3.6829805618572","2.2538770574499","1.2074237173989","1.3065034394401","2.7247849103053","2.1767962639142","6.2236885633376","15.114702275878","0.61630462138038","-12.809461461967","-0.32505894066043","4.6041476682353","-1.1855983084681","7.3345179697215","5.153709866778","3.0092496644411","2.100307102024","-2.9734539364436","5.8231971597952","7.0690031589209","-12.747219456341","22.651340456036"
"República de Moldova","2.3155856048223","6.337532693928","8.0499322491647","6.9006112835132","7.666087053361","7.7618862446799","5.0916680157228","3.238946835622","8.0053919548356","-5.8812377146197","7.2069746113671","5.8793851233897","-0.57670086838253","9.0730755766005","5.0636658104291","0.4291588879771","5.8701757642914","5.9904119982225","5.9203671819072","5.2228098496205","-7.2632697677191","15.655797612201"
